trans_id,user_id,merchant_id,device_id,amount,timestamp
t_3765,user_2448,merch_1201,device_1703,788.33,2025-12-28T02:38:08.274053
t_3766,user_3147,merch_669,device_72,2264.34,2025-12-05T17:50:55.274053
t_3767,user_3285,merch_683,device_954,1952.74,2025-12-03T23:51:05.275073
t_3768,user_778,merch_269,device_1308,700.89,2025-12-20T09:02:48.276092
t_3769,user_2918,merch_1957,device_290,620.99,2025-10-19T07:42:12.276092
t_3770,user_837,merch_807,device_93,359.74,2025-10-11T01:37:20.277110
t_3771,user_710,merch_2167,device_1762,914.29,2025-10-19T08:40:48.277110
t_3772,user_2615,merch_784,device_750,1166.56,2025-10-23T09:08:16.278129
t_3773,user_749,merch_320,device_1347,2245.66,2025-10-23T20:34:03.278129
t_3774,user_1535,merch_161,device_1004,7000.0,2025-11-15T22:59:38.279149
t_3775,user_2937,merch_2142,device_1645,783.69,2025-10-20T22:34:52.279149
t_3776,user_2201,merch_865,device_330,3193.04,2025-11-22T01:37:54.280168
t_3777,user_2482,merch_1543,device_855,517.55,2025-11-01T23:20:42.281210
t_3778,user_3958,merch_53,device_1281,2871.42,2025-11-18T07:31:41.281210
t_3779,user_1610,merch_136,device_1124,2573.37,2025-12-19T10:54:42.282229
t_3780,user_3325,merch_1798,device_864,3515.77,2025-12-06T01:17:32.282229
t_3781,user_1862,merch_53,device_532,7000.0,2025-10-30T16:05:12.283248
t_3782,user_2390,merch_464,device_935,1089.28,2025-12-21T12:33:57.283248
t_3783,user_2324,merch_493,device_1545,1012.92,2025-10-04T00:12:00.284266
t_3784,user_208,merch_84,device_521,1322.36,2025-10-28T12:57:36.284266
t_3785,user_2005,merch_2099,device_1444,1484.75,2025-12-26T01:33:29.285301
t_3786,user_1790,merch_651,device_1320,5928.6,2025-11-01T08:23:08.286320
t_3787,user_572,merch_269,device_1640,559.76,2025-12-05T03:07:49.286320
t_3788,user_3113,merch_2460,device_100,7000.0,2025-11-21T22:18:31.287339
t_3789,user_168,merch_1328,device_1320,6823.95,2025-11-08T23:34:07.287339
t_3790,user_440,merch_420,device_354,1865.6,2025-12-06T09:16:34.288358
t_3791,user_521,merch_1265,device_432,1410.55,2025-10-27T02:35:28.288358
t_3792,user_839,merch_1555,device_1496,1298.85,2025-10-14T04:58:53.289376
t_3793,user_40,merch_250,device_1032,2276.42,2025-10-24T11:08:22.289376
t_3794,user_1382,merch_2063,device_991,1540.06,2025-11-20T22:17:41.290395
t_3795,user_1164,merch_2190,device_1738,295.99,2025-10-17T10:55:00.290395
t_3796,user_902,merch_1703,device_307,1560.37,2025-12-02T07:27:44.291414
t_3797,user_3800,merch_1853,device_1404,1041.14,2025-10-24T20:11:26.292433
t_3798,user_621,merch_194,device_1714,5274.04,2025-12-14T06:38:48.292433
t_3799,user_3122,merch_1860,device_1913,7000.0,2025-12-22T11:13:33.293451
t_3800,user_832,merch_1688,device_1041,1334.12,2025-12-17T01:26:21.293451
t_3801,user_3909,merch_1571,device_1926,6251.4,2025-11-13T11:17:36.294470
t_3802,user_3315,merch_2000,device_83,588.53,2025-10-30T15:50:35.294470
t_3803,user_1008,merch_1916,device_1619,1057.28,2025-11-07T00:12:51.295490
t_3804,user_991,merch_1988,device_624,1305.72,2025-12-07T06:22:47.295490
t_3805,user_3653,merch_1118,device_46,94.72,2025-11-26T08:29:13.296572
t_3806,user_3758,merch_87,device_1266,689.87,2025-10-28T21:56:03.297591
t_3807,user_12,merch_1517,device_152,1842.7,2025-10-18T01:59:21.297591
t_3808,user_1782,merch_966,device_550,2004.81,2025-12-12T15:47:47.298610
t_3809,user_1827,merch_550,device_800,4249.71,2025-12-14T16:56:34.298610
t_3810,user_3470,merch_108,device_1097,329.1,2025-10-03T04:46:06.299644
t_3811,user_1812,merch_451,device_942,837.06,2025-10-10T22:33:17.299644
t_3812,user_3484,merch_2479,device_177,2445.33,2025-12-15T22:01:28.300663
t_3813,user_94,merch_2420,device_1419,1190.02,2025-10-17T00:47:43.300663
t_3814,user_3133,merch_55,device_1518,1694.48,2025-11-24T08:20:54.301682
t_3815,user_1788,merch_1836,device_705,1373.72,2025-12-16T06:26:24.302700
t_3816,user_1402,merch_170,device_823,918.61,2025-10-01T20:35:12.302700
t_3817,user_2078,merch_2384,device_867,1256.78,2025-11-13T08:34:45.303719
t_3818,user_2484,merch_238,device_527,5095.68,2025-12-05T16:48:02.303719
t_3819,user_2881,merch_679,device_1643,617.11,2025-11-02T08:48:19.304738
t_3820,user_689,merch_878,device_1001,939.23,2025-11-06T17:28:09.304738
t_3821,user_892,merch_1028,device_1622,467.6,2025-11-04T09:49:15.305756
t_3822,user_1122,merch_1566,device_170,3017.71,2025-12-18T00:04:48.305756
t_3823,user_3680,merch_2392,device_1601,1273.89,2025-11-13T08:41:35.306775
t_3824,user_3934,merch_1031,device_145,853.69,2025-12-03T02:12:11.307794
t_3825,user_999,merch_1122,device_1819,4532.43,2025-11-21T09:05:27.307794
t_3826,user_1852,merch_2492,device_513,1600.65,2025-10-17T12:47:52.308812
t_3827,user_1592,merch_2122,device_1650,7000.0,2025-11-10T08:25:22.308812
t_3828,user_1560,merch_1039,device_179,2388.64,2025-12-11T11:30:43.309830
t_3829,user_2966,merch_1175,device_1060,525.12,2025-11-10T06:29:51.309830
t_3830,user_366,merch_215,device_1328,5403.19,2025-12-15T12:48:57.310849
t_3831,user_936,merch_338,device_306,958.47,2025-11-09T02:20:15.310849
t_3832,user_1960,merch_843,device_1448,1091.5,2025-12-11T08:49:05.311882
t_3833,user_3496,merch_529,device_1303,6297.41,2025-11-02T17:24:47.312901
t_3834,user_2453,merch_2006,device_1349,4217.25,2025-10-18T23:48:08.312901
t_3835,user_3464,merch_2287,device_873,2443.69,2025-11-26T00:44:06.313920
t_3836,user_1493,merch_1002,device_1033,7000.0,2025-12-21T04:07:04.313920
t_3837,user_368,merch_1047,device_566,444.1,2025-12-14T05:55:49.314954
t_3838,user_378,merch_1700,device_1569,555.24,2025-10-27T18:23:25.314954
t_3839,user_205,merch_2053,device_867,369.38,2025-10-18T06:59:04.315973
t_3840,user_3817,merch_281,device_670,1835.79,2025-12-19T00:35:53.315973
t_3841,user_1200,merch_1758,device_460,2871.97,2025-11-21T17:24:44.316992
t_3842,user_1140,merch_1861,device_1457,1438.07,2025-12-05T17:49:46.318010
t_3843,user_938,merch_1301,device_522,2924.36,2025-12-14T16:28:04.318010
t_3844,user_2132,merch_1126,device_772,2589.12,2025-11-28T17:50:24.319029
t_3845,user_2543,merch_2119,device_1534,2947.85,2025-11-29T12:55:22.319029
t_3846,user_1180,merch_1265,device_130,791.78,2025-10-08T03:08:22.320048
t_3847,user_3665,merch_2313,device_1772,760.84,2025-10-04T23:55:39.320048
t_3848,user_3308,merch_1804,device_696,371.28,2025-12-18T09:42:02.321067
t_3849,user_275,merch_2265,device_1083,1865.46,2025-12-15T13:18:59.321067
t_3850,user_3347,merch_362,device_1405,1834.3,2025-12-03T00:01:05.322085
t_3851,user_508,merch_1976,device_1531,4459.87,2025-11-14T13:27:32.323105
t_3852,user_3116,merch_626,device_1998,1615.89,2025-12-17T23:32:52.323105
t_3853,user_625,merch_1843,device_814,1157.63,2025-11-16T17:16:34.324124
t_3854,user_1006,merch_936,device_1633,610.77,2025-12-20T09:00:58.324124
t_3855,user_3503,merch_516,device_1493,2134.46,2025-11-02T13:36:24.325142
t_3856,user_2102,merch_675,device_1180,1053.5,2025-11-09T03:39:04.325142
t_3857,user_2066,merch_154,device_509,6275.68,2025-12-24T00:27:18.326161
t_3858,user_552,merch_1526,device_1288,1585.92,2025-11-23T13:31:45.326161
t_3859,user_638,merch_1454,device_1411,2498.68,2025-10-07T10:47:50.327222
t_3860,user_3529,merch_1161,device_1033,425.33,2025-12-21T12:00:01.327222
t_3861,user_2350,merch_367,device_1631,435.74,2025-12-02T12:10:13.328241
t_3862,user_1006,merch_719,device_859,1312.02,2025-12-03T04:18:38.329259
t_3863,user_2922,merch_1338,device_210,2200.95,2025-12-01T16:36:43.329259
t_3864,user_274,merch_198,device_970,2281.53,2025-10-23T03:46:46.330293
t_3865,user_2,merch_959,device_1773,2882.38,2025-11-25T17:34:17.330293
t_3866,user_3272,merch_178,device_979,452.56,2025-10-18T09:19:49.331312
t_3867,user_2254,merch_815,device_1604,1118.12,2025-11-16T17:26:47.331312
t_3868,user_3640,merch_2256,device_123,6559.55,2025-10-13T19:31:23.332331
t_3869,user_1449,merch_1028,device_107,383.76,2025-12-13T13:38:06.332331
t_3870,user_3078,merch_1690,device_429,716.73,2025-10-21T23:09:58.333350
t_3871,user_683,merch_182,device_203,1652.7,2025-10-17T16:34:43.334368
t_3872,user_517,merch_32,device_896,781.21,2025-10-18T09:13:29.334368
t_3873,user_300,merch_1221,device_1315,964.84,2025-10-27T11:04:13.335387
t_3874,user_3448,merch_724,device_1854,1494.48,2025-11-28T12:02:42.335387
t_3875,user_1567,merch_119,device_1567,976.84,2025-12-18T04:37:03.336405
t_3876,user_97,merch_1892,device_342,1958.56,2025-11-04T17:46:54.336405
t_3877,user_3073,merch_1625,device_1808,1867.3,2025-10-08T02:02:00.337424
t_3878,user_3174,merch_1938,device_806,582.21,2025-12-18T13:48:27.337424
t_3879,user_1842,merch_2498,device_744,1592.91,2025-11-05T03:10:50.338443
t_3880,user_2658,merch_504,device_1618,549.36,2025-12-25T15:05:37.338443
t_3881,user_1001,merch_1779,device_1265,668.96,2025-11-28T01:42:24.339461
t_3882,user_3701,merch_1871,device_1321,1405.66,2025-11-13T07:58:44.340480
t_3883,user_1635,merch_1534,device_791,507.38,2025-12-08T02:01:10.340480
t_3884,user_1521,merch_1252,device_1558,1107.11,2025-12-25T07:42:46.341498
t_3885,user_534,merch_2376,device_1750,736.28,2025-10-30T23:20:01.341498
t_3886,user_1005,merch_2489,device_1247,438.15,2025-10-31T12:01:34.342690
t_3887,user_1210,merch_1713,device_1818,6655.87,2025-10-26T19:57:12.342690
t_3888,user_1905,merch_1596,device_383,1569.27,2025-12-17T00:37:44.343708
t_3889,user_319,merch_1247,device_241,2909.97,2025-11-27T21:55:01.343708
t_3890,user_3363,merch_984,device_126,730.3,2025-12-14T07:54:40.344743
t_3891,user_165,merch_524,device_944,619.84,2025-11-19T07:42:49.345762
t_3892,user_277,merch_1597,device_1191,699.59,2025-11-03T01:00:09.345762
t_3893,user_1271,merch_2029,device_1775,1487.71,2025-12-13T23:45:23.346781
t_3894,user_45,merch_866,device_757,5736.69,2025-12-07T10:40:48.346781
t_3895,user_3048,merch_1571,device_249,4843.91,2025-12-18T19:02:20.347800
t_3896,user_245,merch_1329,device_1222,993.61,2025-10-16T05:16:37.347800
t_3897,user_2583,merch_1004,device_1144,5292.29,2025-12-16T05:02:26.348819
t_3898,user_1836,merch_1950,device_721,2297.15,2025-11-22T20:50:27.348819
t_3899,user_1421,merch_1156,device_1305,941.89,2025-11-27T06:52:32.349838
t_3900,user_1507,merch_2483,device_649,7000.0,2025-10-28T18:09:05.349838
t_3901,user_2398,merch_1781,device_780,1796.05,2025-10-05T11:55:03.350857
t_3902,user_3106,merch_996,device_1865,448.84,2025-10-20T08:45:55.351875
t_3903,user_148,merch_800,device_1085,832.35,2025-11-19T02:48:18.351875
t_3904,user_2984,merch_990,device_142,1494.83,2025-11-30T18:49:43.352894
t_3905,user_275,merch_1810,device_1586,428.81,2025-11-02T05:20:43.352894
t_3906,user_3821,merch_1930,device_1371,511.68,2025-12-27T12:31:46.353913
t_3907,user_2705,merch_2291,device_1391,370.74,2025-12-25T06:02:24.353913
t_3908,user_589,merch_1027,device_1882,686.63,2025-12-03T07:17:23.354933
t_3909,user_381,merch_180,device_1470,817.05,2025-12-27T00:47:15.354933
t_3910,user_1615,merch_546,device_554,648.59,2025-10-15T05:25:28.355951
t_3911,user_1240,merch_132,device_1908,962.24,2025-12-28T08:26:06.356970
t_3912,user_796,merch_2272,device_1669,478.18,2025-11-28T00:57:17.356970
t_3913,user_1710,merch_1382,device_1795,754.95,2025-11-17T14:03:39.358009
t_3914,user_1748,merch_577,device_1172,1086.81,2025-11-16T20:54:18.358009
t_3915,user_3752,merch_829,device_319,398.33,2025-11-01T19:06:04.359028
t_3916,user_669,merch_2189,device_565,7000.0,2025-10-16T08:22:13.359028
t_3917,user_2978,merch_2107,device_1735,3941.7,2025-11-14T00:15:19.360060
t_3918,user_897,merch_1988,device_317,1227.27,2025-11-02T07:24:40.360060
t_3919,user_3788,merch_505,device_1825,659.59,2025-10-13T17:49:40.361079
t_3920,user_327,merch_2051,device_681,3221.48,2025-10-10T12:10:13.362097
t_3921,user_2526,merch_231,device_1972,1050.02,2025-11-04T20:50:23.362097
t_3922,user_3484,merch_376,device_1402,671.37,2025-10-08T02:54:33.363116
t_3923,user_2363,merch_121,device_1094,1235.26,2025-11-16T04:24:29.363116
t_3924,user_2586,merch_2484,device_1321,1816.12,2025-12-27T08:56:56.364134
t_3925,user_637,merch_807,device_1530,585.14,2025-11-10T06:17:05.364134
t_3926,user_2795,merch_342,device_736,6893.06,2025-11-05T23:40:23.365153
t_3927,user_926,merch_782,device_1371,735.37,2025-11-25T21:23:35.365153
t_3928,user_1979,merch_615,device_1560,5063.83,2025-11-26T09:08:54.366172
t_3929,user_1231,merch_753,device_1708,1915.35,2025-12-16T14:49:57.366172
t_3930,user_210,merch_2337,device_1965,1417.25,2025-09-30T06:40:50.367191
t_3931,user_3283,merch_71,device_132,2462.47,2025-11-07T19:42:21.368210
t_3932,user_436,merch_1908,device_594,1063.72,2025-12-05T07:43:28.368210
t_3933,user_915,merch_83,device_1851,468.53,2025-10-16T23:33:55.369228
t_3934,user_3607,merch_1756,device_904,1312.14,2025-12-25T08:44:30.369228
t_3935,user_3707,merch_1263,device_729,432.85,2025-09-30T12:56:47.370247
t_3936,user_2856,merch_1522,device_1016,2080.84,2025-11-14T16:59:21.370247
t_3937,user_1690,merch_755,device_630,1609.54,2025-10-17T06:22:19.371266
t_3938,user_1637,merch_1649,device_929,6203.94,2025-10-21T16:33:08.371266
t_3939,user_1225,merch_321,device_1560,5249.63,2025-12-19T11:01:46.372284
t_3940,user_2552,merch_829,device_1403,515.89,2025-12-20T10:28:53.373321
t_3941,user_3174,merch_2499,device_354,844.38,2025-10-10T06:28:12.373321
t_3942,user_1784,merch_2349,device_882,582.41,2025-12-22T04:05:56.374341
t_3943,user_630,merch_1425,device_1783,4583.27,2025-11-24T10:37:26.374341
t_3944,user_1367,merch_21,device_1241,4362.15,2025-12-23T09:19:19.375376
t_3945,user_1261,merch_704,device_139,582.22,2025-10-05T12:22:45.375376
t_3946,user_3800,merch_2117,device_1511,1525.97,2025-12-17T01:39:25.376395
t_3947,user_1660,merch_326,device_492,528.68,2025-11-08T04:07:41.377413
t_3948,user_1173,merch_951,device_1001,5292.11,2025-12-18T07:21:15.377413
t_3949,user_1376,merch_536,device_786,1119.81,2025-11-17T09:24:58.378432
t_3950,user_2430,merch_644,device_30,1650.88,2025-12-15T09:05:30.378432
t_3951,user_412,merch_76,device_1643,1629.46,2025-11-11T08:52:11.379451
t_3952,user_614,merch_2248,device_1947,267.13,2025-12-25T05:29:54.379451
t_3953,user_3672,merch_611,device_291,1561.83,2025-10-29T12:54:45.380471
t_3954,user_210,merch_1646,device_1702,384.36,2025-12-17T21:58:45.380471
t_3955,user_133,merch_858,device_1711,4370.16,2025-12-27T13:09:59.381490
t_3956,user_2780,merch_1598,device_349,2108.37,2025-10-30T16:03:20.381490
t_3957,user_2728,merch_610,device_1577,266.22,2025-12-10T14:19:57.382509
t_3958,user_676,merch_1930,device_1873,542.42,2025-12-17T08:14:28.383528
t_3959,user_409,merch_235,device_38,3484.83,2025-12-09T00:02:07.383528
t_3960,user_161,merch_597,device_235,481.13,2025-10-11T21:31:04.384547
t_3961,user_3233,merch_1890,device_1230,3320.74,2025-11-01T08:52:40.384547
t_3962,user_3375,merch_2055,device_1662,651.98,2025-11-26T21:50:10.385566
t_3963,user_1094,merch_1885,device_1965,196.09,2025-11-01T17:05:16.385566
t_3964,user_293,merch_928,device_988,790.23,2025-11-01T15:56:08.386585
t_3965,user_567,merch_338,device_851,998.44,2025-12-06T14:35:30.386585
t_3966,user_644,merch_2405,device_1467,3058.29,2025-11-13T03:03:23.387603
t_3967,user_393,merch_1605,device_301,3597.88,2025-12-15T06:14:43.388652
t_3968,user_2822,merch_253,device_676,1470.81,2025-09-30T15:32:14.388652
t_3969,user_3490,merch_1823,device_1274,259.73,2025-12-23T20:16:42.389688
t_3970,user_2846,merch_2394,device_1939,1043.19,2025-10-17T02:02:10.389688
t_3971,user_1469,merch_1619,device_1571,3307.95,2025-10-03T21:29:36.390707
t_3972,user_1202,merch_2198,device_1563,1746.37,2025-10-22T23:35:57.390707
t_3973,user_1712,merch_326,device_652,476.96,2025-11-20T01:42:04.391726
t_3974,user_3253,merch_1013,device_1713,3301.22,2025-11-02T12:41:38.391726
t_3975,user_2728,merch_1295,device_1452,1817.9,2025-10-08T01:20:00.392745
t_3976,user_1889,merch_748,device_1955,746.98,2025-12-21T17:29:47.393763
t_3977,user_150,merch_2086,device_819,675.63,2025-10-08T01:52:10.393763
t_3978,user_604,merch_1777,device_95,7000.0,2025-11-28T23:45:20.394782
t_3979,user_516,merch_2475,device_1394,2185.46,2025-11-29T07:32:59.394782
t_3980,user_1157,merch_1375,device_1100,2055.59,2025-11-20T00:32:41.395801
t_3981,user_2372,merch_1794,device_668,808.51,2025-10-04T04:11:59.395801
t_3982,user_1783,merch_2490,device_540,4095.23,2025-10-15T01:28:40.396820
t_3983,user_2987,merch_1795,device_1926,869.91,2025-10-26T18:09:10.396820
t_3984,user_3668,merch_309,device_24,2800.49,2025-10-25T06:00:57.397839
t_3985,user_1491,merch_1303,device_496,4610.46,2025-11-11T03:29:07.398857
t_3986,user_1413,merch_2123,device_1756,1050.55,2025-12-25T07:41:25.398857
t_3987,user_3445,merch_1778,device_1441,1546.86,2025-12-13T18:00:36.399875
t_3988,user_1595,merch_1442,device_870,832.41,2025-10-27T05:35:56.399875
t_3989,user_1898,merch_316,device_7,1367.96,2025-10-24T22:41:13.400894
t_3990,user_3210,merch_1249,device_107,4578.74,2025-12-01T16:18:41.400894
t_3991,user_1841,merch_536,device_1848,806.42,2025-11-04T10:08:29.401913
t_3992,user_3052,merch_1150,device_109,1126.36,2025-12-27T06:16:37.401913
t_3993,user_2696,merch_623,device_800,1445.02,2025-11-23T02:42:28.402931
t_3994,user_30,merch_1159,device_1462,1236.3,2025-10-31T16:58:48.403964
t_3995,user_3908,merch_1203,device_871,1719.59,2025-10-15T21:06:44.403964
t_3996,user_1994,merch_688,device_1533,2298.59,2025-10-15T01:26:49.405011
t_3997,user_606,merch_609,device_103,1314.07,2025-12-07T02:49:47.406031
t_3998,user_983,merch_385,device_116,647.9,2025-12-04T01:15:57.406031
t_3999,user_3920,merch_509,device_1847,4323.2,2025-11-18T18:20:14.407049
t_4000,user_2952,merch_1848,device_687,5048.6,2025-10-06T11:30:14.407049
t_4001,user_3157,merch_750,device_854,471.65,2025-10-28T05:02:37.408068
t_4002,user_2913,merch_2003,device_1724,2134.03,2025-11-15T07:01:06.408068
t_4003,user_1381,merch_57,device_1262,1020.77,2025-12-12T06:32:35.409087
t_4004,user_3160,merch_1678,device_1130,985.17,2025-10-08T13:45:27.409087
t_4005,user_826,merch_58,device_1757,662.26,2025-12-13T14:21:05.410105
t_4006,user_2786,merch_1410,device_561,836.59,2025-12-01T16:35:11.411124
t_4007,user_1120,merch_2136,device_1213,4864.04,2025-10-31T07:11:35.411124
t_4008,user_2418,merch_896,device_1198,371.96,2025-10-05T21:09:30.412142
t_4009,user_1781,merch_1539,device_97,6210.59,2025-10-30T08:40:38.412142
t_4010,user_1863,merch_667,device_1301,994.53,2025-12-17T06:31:18.413161
t_4011,user_1188,merch_1421,device_1757,5273.98,2025-11-03T15:57:07.413161
t_4012,user_3095,merch_928,device_1075,273.98,2025-11-17T20:52:42.414181
t_4013,user_1362,merch_935,device_58,4345.64,2025-11-01T19:55:02.415199
t_4014,user_1943,merch_2168,device_1823,1781.25,2025-10-14T17:44:42.415199
t_4015,user_3805,merch_1574,device_1125,1611.97,2025-11-14T20:58:02.416219
t_4016,user_3780,merch_1109,device_1923,619.02,2025-12-28T09:44:11.416219
t_4017,user_1840,merch_1089,device_668,2603.51,2025-10-19T09:21:24.417237
t_4018,user_3345,merch_133,device_252,1409.01,2025-12-11T09:02:05.417237
t_4019,user_1617,merch_541,device_1645,430.53,2025-12-07T22:53:40.418255
t_4020,user_938,merch_444,device_606,1842.21,2025-11-01T20:00:21.418255
t_4021,user_978,merch_1773,device_1138,676.4,2025-12-06T07:28:43.419298
t_4022,user_195,merch_1146,device_594,790.04,2025-10-10T18:36:21.420336
t_4023,user_2192,merch_1311,device_1815,439.41,2025-10-22T04:04:24.420336
t_4024,user_3849,merch_1553,device_762,7000.0,2025-10-05T18:22:13.421355
t_4025,user_3557,merch_1085,device_1060,2633.02,2025-10-20T17:31:07.421355
t_4026,user_3149,merch_1937,device_1039,1436.39,2025-10-26T03:44:05.422374
t_4027,user_2034,merch_890,device_669,819.99,2025-12-07T20:28:00.422374
t_4028,user_2187,merch_1624,device_851,1054.16,2025-11-22T15:03:31.423393
t_4029,user_3193,merch_1090,device_1807,977.81,2025-12-12T08:24:44.423393
t_4030,user_3791,merch_2261,device_1824,320.03,2025-10-30T15:22:51.424411
t_4031,user_2972,merch_438,device_343,655.31,2025-10-13T17:36:35.425430
t_4032,user_2687,merch_2065,device_687,3807.65,2025-11-30T17:57:19.425430
t_4033,user_326,merch_1613,device_1420,1378.73,2025-10-18T10:45:48.426449
t_4034,user_3877,merch_763,device_1248,467.49,2025-11-19T13:46:57.426449
